time	Mslp	P5_f	P5_u	P5_v	P5_z	P5th	P5zh	P8_f	P8_u	P8_v	P8_z	P8th	P8zh	P500	P850	P_f	P_u	P_v	P_z	P_th	P_zh	R500	R850	Rhum	Shum	Temp	precipitation	clazz
2000-12-03	0.605	0.521	0.596	0.756	-1.274	78.69	-0.605	-0.532	-0.31	-0.882	-0.476	191.54	0.973	0.061	0.444	0.721	-0.721	-1.278	-0.8	236.29	1.333	-0.348	0.227	-1.186	-0.589	-0.309	0	-1
2000-12-04	0.573	0.972	0.962	0.367	-0.438	84.22	-0.153	-1.187	-0.12	-0.291	-0.58	175.9	0.131	-0.465	0.383	0.624	-0.881	-0.64	-0.165	253.43	0.493	-0.744	0.984	-1.023	-0.536	-0.28	1	1
2000-12-05	0.787	0.436	0.55	-0.331	0.003	90.51	0.299	-0.859	-0.499	-0.439	-0.89	233.48	0.552	-0.027	0.765	0.792	-1.071	-0.221	0.006	264.29	0.253	-1.553	0.726	-0.884	-0.584	-0.292	0	-1
2000-12-06	0.87	0.295	0.413	0.29	-1.098	82.49	-0.153	-0.778	-0.499	-0.586	-0.321	217.06	0.552	0.499	0.933	0.558	-0.9	-0.175	-0.444	264.66	0.163	-1.612	-0.039	-0.953	-0.519	-0.256	0	-1
2000-12-07	0.761	0.408	0.527	0.134	-1.627	84.75	-0.153	-0.532	-0.499	-0.882	-0.425	207.63	0.552	0.431	0.872	0.518	-0.85	-0.375	-0.464	259.38	0.583	-1.612	-0.512	-1.277	-0.548	-0.136	0	-1
2000-12-08	0.487	0.323	0.436	-0.021	-0.966	86.75	-0.153	-0.614	-0.626	-0.66	-0.683	225.38	0.552	0.285	0.444	0.213	-0.584	-0.533	-0.35	253.11	0.523	-1.666	-0.683	-1.23	-0.522	-0.112	0	-1
2000-12-09	0.346	-0.354	-0.114	0.367	-0.966	76.71	-0.605	-0.941	-0.373	-0.513	-0.011	207.76	0.131	0.645	0.398	-0.53	-0.066	-0.252	-1.049	256.09	0.343	-1.288	-1.68	-1.277	-0.515	-0.086	0	-1
2000-12-10	0.795	-0.128	0.069	0.367	-1.23	79.01	-0.605	-0.778	-0.373	-0.66	-0.787	207.16	0.552	0.713	1.086	0.268	-0.557	-0.696	-1.143	247.3	0.763	0.213	-1.414	-0.908	-0.467	-0.242	0	-1
2000-12-11	1.443	0.493	0.596	0.057	-1.627	85.79	-0.153	-0.45	-0.689	-0.734	-0.631	223.71	0.973	0.363	1.437	1.738	-1.643	-1.084	-0.857	250.74	0.883	1.27	0.889	0.802	-0.727	-0.803	0	-1
2000-12-12	1.018	0.69	0.756	0.29	-0.482	83.85	-0.605	-0.532	-0.815	-0.365	-0.321	251.73	0.552	-0.261	0.811	0.97	-1.197	-0.216	0.457	265.31	0.133	1.808	1.224	0.871	-0.56	-0.675	14	1
2000-12-13	0.217	1.114	1.054	1.066	-0.746	78.68	-1.51	-1.105	-0.247	-0.217	1.177	119.29	0.131	-0.358	0.047	1.56	-1.49	-1.007	2.43	253.31	0.673	2.221	1.413	1.518	-0.139	-0.394	56	1
2000-12-14	0.838	1.085	1.008	1.377	-0.922	75.91	-1.51	-0.532	-0.689	-0.66	0.299	226.45	0.552	-0.017	0.704	1.58	-1.368	-1.549	-0.199	241.33	1.063	-0.177	0.666	1.264	-0.579	-0.481	31	1
