"","time","month","Mslp","P5_f","P5_u","P5_v","P5_z","P5th","P5zh","P8_f","P8_u","P8_v","P8_z","P8th","P8zh","P500","P850","P_f","P_u","P_v","P_z","P_th","P_zh","R500","R850","Rhum","Shum","Temp","rainfall","clazz"
"419","1966-02-25",2,0.984,0.86,0.825,1.299,0.223,75.18,-1.058,-0.45,0.385,0.373,-0.27,50.47,-0.29,-0.865,0.963,0.065,-0.5,-0.104,1.136,267.5,0.013,1.59,1.165,0.596,-0.728,-0.831,2.439,1
"420","1966-02-26",2,0.642,0.831,0.779,1.765,0.796,71.32,-1.962,-0.123,0.701,0.447,0.092,59.44,-0.29,-0.787,0.643,0.177,-0.492,-0.757,0.527,245.79,0.763,0.703,1.234,1.473,-0.608,-0.714,22.524,1
"421","1966-02-27",2,0.777,0.38,0.504,0.367,-0.041,82.42,-0.153,-0.368,0.638,-0.07,-0.166,83.6,0.131,-0.611,0.628,-0.245,-0.207,-0.568,-0.669,245.7,0.523,-1.016,-0.872,-0.674,-1.109,-0.866,0,-1
"422","1966-02-28",2,0.573,0.323,0.459,-0.098,-0.041,87.27,-0.153,-0.205,0.575,0.447,0.402,57.06,-0.711,-0.543,0.368,-0.596,0.087,0.657,-0.044,301.8,-0.737,-1.252,-0.528,-0.974,-0.83,-0.581,0,-1
"423","1966-03-01",3,0.371,0.154,0.321,0.057,-0.438,84.9,-0.153,0.614,1.144,0.963,-1.097,54.88,-1.132,-0.085,0.46,-0.753,0.997,1.004,-1.005,14.12,-1.127,-1.122,-0.098,0.734,-0.303,-0.285,0,-1
"424","1966-03-02",3,-0.047,-0.1,0.023,1.066,-0.35,68.53,-1.058,1.35,1.333,1.628,-0.58,44.48,-1.553,-0.027,0.108,-0.123,1.55,1.351,-0.911,36.65,-1.427,-1.382,-0.692,0.688,-0.053,-0.102,0,-1
"425","1966-03-03",3,-0.253,0.041,0.001,2.076,-0.482,55.54,-1.962,1.759,1.397,2.07,-1.613,39.99,-1.975,-0.251,0.017,-0.255,1.428,1.295,-0.992,32.9,-1.487,-0.721,-1.001,0.711,0.026,-0.005,2.947,1
"426","1966-03-04",3,-0.149,-0.015,0.115,0.989,-0.129,70.88,-1.058,1.268,1.523,1.259,-0.993,55.16,-1.132,-0.202,0.368,-0.723,1.222,0.922,0.262,32.01,-0.827,0.585,-1.061,-0.767,-0.054,-0.038,0.045,1
"427","1966-03-05",3,0.116,-0.608,-0.32,0.445,-0.526,72.19,-0.153,0.286,0.701,1.037,-0.942,41.37,-1.132,0.002,0.582,-0.901,0.472,0.738,0.561,323.99,-0.977,-0.91,-0.631,1.035,-0.044,-0.144,0,-1
"428","1966-03-06",3,-0.351,-0.411,-0.16,0.057,-0.526,82.31,-0.153,0.941,1.144,1.259,-1.872,47.7,-1.132,-0.329,-0.029,-0.123,1.755,1.091,-0.531,50.39,-1.187,-1.293,-1.654,0.827,0.029,0.006,0,-1
"429","1966-03-07",3,-0.214,0.013,0.184,0.134,-1.847,83.99,-0.153,0.695,1.333,0.521,-1.2,69.82,-0.29,0.09,0.001,-0.942,0.685,0.779,0.914,166.65,-0.467,-0.289,-0.03,0.55,-0.098,-0.253,0.965,1
"430","1966-03-08",3,0.888,0.069,0.23,0.367,-1.935,80.3,-0.605,-0.041,0.891,-0.365,-0.011,100.59,0.552,0.489,0.795,0.563,-0.854,-0.528,-0.36,255.2,0.523,-0.974,1.276,1.566,-0.834,-1,0.045,1
"431","1966-03-09",3,1.209,0.267,0.39,0.523,-1.054,79.46,-0.605,0.123,1.017,-0.07,-0.631,86.83,0.131,0.109,1.101,0.512,-0.828,-0.487,-0.39,256.4,0.463,-0.62,1.259,0.249,-1.041,-1.063,0,-1
"432","1966-03-10",3,1.1,0.351,0.459,0.134,-0.261,84.52,-0.153,-0.287,0.701,0.078,-0.631,77.32,-0.29,-0.329,1.024,0.324,-0.728,-0.038,-0.299,268.24,-0.077,-0.183,1.122,0.411,-0.82,-0.807,0,-1
"433","1966-03-11",3,0.767,0.493,0.573,-0.021,-0.085,86.61,-0.153,0.368,1.144,0.299,-0.942,74.47,-0.29,-0.397,0.902,-0.611,-0.02,-0.119,-0.283,262.91,0.043,-0.213,0.1,0.134,-0.752,-0.627,0,-1
"434","1966-03-12",3,0.314,0.464,0.573,-0.254,0.267,89.57,0.299,0.695,1.207,0.89,-0.425,58.59,-1.132,-0.553,0.322,-1.155,0.529,0.447,0.101,312.15,-0.707,-0.295,-0.227,0.088,-0.542,-0.37,0,-1
"435","1966-03-13",3,0.135,0.408,0.527,-0.564,0.091,92.65,0.752,-0.287,0.638,0.152,-0.27,70.55,-0.29,-0.397,0.215,-1.089,0.35,-0.124,-0.155,252.42,-0.167,-0.561,0.1,0.896,-0.333,-0.386,0.575,1
"436","1966-03-14",3,-0.415,0.747,0.802,-0.642,-0.746,92.99,0.752,0.614,1.27,0.521,-0.218,68.97,-0.29,-0.514,-0.502,-1.028,0.757,0.759,0.736,352.23,-0.857,-0.697,0.117,0.642,-0.067,-0.083,0,-1
"437","1966-03-15",3,-0.96,1.001,1.008,0.445,-1.407,83.6,-0.605,1.759,2.218,0.373,-1.562,79.09,-0.29,-0.719,-1.251,-0.921,1.306,0.56,-0.061,52.44,-0.467,-0.26,0.151,0.919,-0.045,-0.187,0.037,1
"438","1966-03-16",3,-0.551,0.605,0.688,0.134,-0.482,85.17,-0.153,-0.123,0.575,0.594,0.092,51.22,-0.711,-0.602,-0.823,-0.743,0.243,0.692,0.06,309.57,-0.677,0.307,0.529,0.873,-0.141,-0.183,0.095,1
"439","1966-03-17",3,-0.609,0.493,0.573,0.6,-0.482,80.69,-0.605,1.105,1.523,0.963,-0.166,61.98,-1.132,-0.475,-0.609,-0.85,1.252,0.718,0.534,43.83,-0.887,1.217,-0.322,0.804,0.094,-0.007,1.282,1
"440","1966-03-18",3,-0.732,0.916,0.917,0.756,0.531,80.61,-0.605,-0.123,0.765,-0.439,0.35,111.03,0.552,-1.167,-1.22,-0.26,-0.18,-0.609,0.104,243.4,0.703,1.861,0.185,0.434,-0.483,-0.585,28.331,1
"441","1966-03-19",3,0.204,1.424,1.352,-0.564,1.28,91.49,0.752,0.286,0.954,-0.956,-0.011,121.2,0.973,-1.819,-0.854,0.213,-0.534,-0.609,-1.338,248.64,0.583,-0.543,0.366,-1.737,-1.439,-1.23,0.035,1
"442","1966-03-20",3,0.27,1.114,1.077,-0.875,1.28,94.23,0.752,0.204,1.017,0.299,-0.528,72.06,-0.29,-1.585,-0.411,-0.398,-0.054,0.728,-0.622,300.37,-0.857,-0.596,1.001,-1.69,-1.024,-0.774,0,-1
"443","1966-03-21",3,-0.57,0.69,0.756,0.134,-0.658,85.39,-0.153,1.677,1.902,1.259,-0.735,60.41,-1.132,-0.777,-0.854,-0.087,1.637,1.269,0.144,42.91,-1.427,0.183,0.331,0.296,0.017,-0.07,0,-1
"444","1966-03-22",3,-1.241,1.198,1.123,1.299,-0.878,77.46,-1.51,1.923,2.155,1.185,0.144,64.62,-0.711,-0.689,-1.51,-0.459,1.656,0.672,0.464,61.52,-0.767,0.94,-0.494,-0.143,0.169,0.175,78.099,2
"445","1966-03-23",3,-0.37,1.311,1.237,0.833,-0.041,81.3,-0.605,0.368,1.144,-0.365,0.247,96.59,0.552,-0.933,-0.762,0.065,-0.496,-0.339,0.054,257.19,0.253,0.91,1.234,1.289,-0.538,-0.63,10.898,1
"446","1966-03-24",3,0.285,0.549,0.619,0.367,0.267,82.6,-0.605,-1.023,-0.247,0.225,0.144,180,-0.29,-0.982,-0.075,0.233,-0.637,0.406,-0.303,280.39,-0.407,-0.384,0.641,-0.974,-0.773,-0.592,0,-1
"447","1966-03-25",3,-0.181,0.126,0.275,0.756,1.104,76.05,-1.058,-0.287,-0.815,0.594,1.074,316.29,-0.29,-1.42,-0.655,1.377,-1.468,0.442,1.926,277.63,-0.407,1.235,1.268,0.342,-0.391,-0.467,26.084,1
"448","1966-03-26",3,-0.157,-0.044,0.161,0.057,1.016,84.21,-0.153,0.204,-1.068,-1.251,0.505,223.25,0.973,-1.878,-0.823,2.521,-2.127,-1.605,1.573,247.61,1.543,2.027,1.113,1.012,-0.853,-0.914,3.25,1
"449","1966-03-27",3,0.281,0.803,0.825,-1.03,1.5,96.25,0.752,-0.532,-0.31,-0.882,0.144,190.68,0.973,-2.014,-0.518,1.077,-1.102,-1.14,-0.135,245.08,1.213,0.561,0.615,-0.351,-1.038,-1.012,3.069,1
"450","1966-03-28",3,0.652,1.085,1.054,-0.72,0.311,93.34,0.752,-0.778,0.069,-0.66,-0.373,150.16,0.552,-1.751,0.001,0.97,-1.026,-1.099,-0.457,244.98,0.973,-0.154,0.839,-0.305,-1.113,-1.164,8.705,1
"451","1966-03-29",3,0.966,0.634,0.665,-1.729,0.399,103.52,2.109,-0.778,0.133,-0.513,-0.838,119.43,0.552,-1.439,0.398,0.396,-0.744,-0.42,-0.548,256.8,0.493,0.473,-1.895,-1.436,-1.34,-1.124,0.045,1
"452","1966-03-30",3,0.804,0.154,0.298,-0.953,0.311,97.67,0.752,0.041,0.891,0.152,-0.58,76.7,-0.29,-0.689,0.429,-0.377,-0.096,0.662,-0.236,296.51,-0.737,0.13,0.933,-1.667,-0.934,-0.625,0,-1
"453","1966-03-31",3,0.228,0.323,0.459,0.057,-0.57,85.4,-0.153,0.859,1.523,0.594,-0.27,69.43,-0.29,0.109,0.322,-0.886,0.472,0.677,0.296,325.67,-0.617,-0.549,1.105,0.065,-0.312,-0.237,1.417,1
"454","1966-04-01",4,0.776,0.097,0.275,-0.098,-0.878,87.38,0.299,-0.287,0.701,-0.217,-0.166,93.93,0.131,0.548,0.872,0.136,-0.515,-0.563,-0.642,250.8,0.313,-0.744,0.735,0.411,-0.798,-0.599,0,-1
"455","1966-04-02",4,0.642,0.126,0.298,0.212,-0.394,83.34,-0.153,0.123,1.017,0.152,-1.097,80.32,-0.29,0.372,0.795,-0.977,0.327,0.437,-0.938,301.54,-0.527,0.113,0.847,0.088,-0.499,-0.362,0,-1
"456","1966-04-03",4,-0.06,0.069,0.23,0.678,-0.261,77.16,-0.605,0.614,1.27,0.594,-1.045,66.55,-0.29,0.187,0.215,-0.911,1.218,0.682,-0.044,41.35,-0.857,0.278,0.323,0.758,0.104,0.029,0.033,1
"457","1966-04-04",4,0.097,0.295,0.39,1.066,-0.57,73.48,-0.605,-0.123,0.828,0.152,-0.321,75.93,0.131,-0.115,0.169,0.014,-0.454,-0.405,0.642,254.59,0.403,0.845,0.658,1.658,-0.326,-0.433,0.82,1
"458","1966-04-05",4,0.333,0.408,0.481,1.144,-0.438,74.06,-1.058,0.123,0.891,0.447,-0.425,64.16,-0.29,-0.29,0.215,0.065,-0.515,-0.288,-0.162,259.43,0.253,1.023,1.036,1.45,-0.433,-0.502,26.194,1
"459","1966-04-06",4,0.346,-0.044,0.138,0.678,0.179,75.54,-0.605,0.041,0.828,0.447,-0.218,62.64,-0.29,-0.241,0.337,-0.967,0.243,-0.058,-0.535,261.51,-0.227,0.709,0.375,0.734,-0.64,-0.552,7.491,1
"460","1966-04-07",4,0.333,-0.806,-0.48,0.134,0.179,75.15,-0.153,-0.45,0.385,0.373,-0.993,54.16,-0.29,0.109,0.75,-0.901,0.232,0.35,0.366,291.25,-0.497,-0.372,0.245,0.596,-0.176,-0.158,0.302,1
"461","1966-04-08",4,0.253,-0.636,-0.343,0.057,-0.261,80.21,-0.153,0.123,0.638,0.89,-1.613,43.33,-1.132,0.421,0.902,-0.901,0.727,0.881,0.101,350.34,-0.887,-0.348,-0.536,1.081,0.246,0.153,0,-1
"462","1966-04-09",4,0.15,-0.382,-0.114,0.057,-0.614,83.28,-0.153,0.204,0.765,0.816,-1.51,50.26,-0.711,0.752,0.75,-0.977,1.012,0.779,-0.38,19.04,-0.767,-0.756,-1.422,0.965,0.229,0.116,0,-1
"463","1966-04-10",4,0.108,-0.354,-0.114,-0.021,-0.922,84.24,-0.153,-0.45,0.449,0.299,-1.665,59.81,-0.29,0.587,0.597,-0.753,0.083,0.197,-0.125,278.9,-0.227,-0.437,-1.13,1.266,0.002,-0.067,0.06,1
"464","1966-04-11",4,-0.173,-0.1,0.115,0.057,-1.318,84.61,-0.153,-0.614,0.449,0.152,-0.787,66.19,-0.29,0.265,0.032,-0.575,-0.047,0.024,0.413,270.43,0.133,-0.035,-0.812,1.243,-0.004,-0.082,0.334,1
"465","1966-04-12",4,-0.174,-0.213,0.001,-0.098,-0.702,86.04,0.299,-1.105,0.006,0.004,-0.115,62.1,0.131,0.002,-0.228,0.345,-0.732,-0.181,0.269,264.17,0.163,-0.017,0.289,0.85,-0.035,-0.024,0,-1
"466","1966-04-13",4,-0.545,-0.213,0.001,0.057,-0.57,84.11,-0.153,-0.614,0.259,0.373,-1.148,44.1,-0.29,-0.046,-0.502,-0.794,0.121,0.141,-0.014,274.18,-0.107,-0.147,0.039,1.012,0.237,0.062,0,-1
"467","1966-04-14",4,-1.074,0.041,0.207,0.445,-0.438,79.64,-0.605,-0.123,0.765,0.225,0.454,72.11,-0.29,-0.397,-1.327,-1.155,0.502,-0.206,0.336,246.07,0.133,0.361,-0.279,1.935,0.305,0.008,0.501,1
"468","1966-04-15",4,-0.415,0.21,0.367,0.445,0.575,80.2,-0.605,-0.123,0.765,-0.513,-0.373,105.49,0.552,-0.407,-0.609,-0.647,0.11,-0.41,-1.318,245.53,0.253,0.816,0.478,1.035,-0.228,-0.26,0,-1
"469","1966-04-16",4,0.004,0.323,0.459,-0.642,-0.085,93.21,0.752,-0.532,0.449,-0.291,-0.063,94.82,0.552,-0.543,-0.319,0.019,-0.5,0.141,-0.383,272.62,-0.107,0.071,-0.055,-0.859,-0.747,-0.48,0.55,1
"470","1966-04-17",4,0.158,0.013,0.184,0.057,0.179,84.93,0.299,-0.941,-0.247,0.299,-0.218,182.02,-0.29,-0.456,-0.075,0.751,-0.942,0.881,0.228,289.73,-0.557,1.98,1.199,-0.905,-0.643,-0.428,5.88,1
"471","1966-04-18",4,-0.126,0.069,0.23,0.134,-0.305,83.49,-0.153,-0.859,-0.057,0.299,-0.476,20.58,-0.29,-0.368,-0.166,0.599,-0.82,0.764,1.68,287.36,-0.617,1.779,1.019,0.319,-0.072,-0.122,0.797,1
"472","1966-04-19",4,-0.131,-0.354,-0.114,-0.021,-0.085,84.12,0.299,-1.105,-0.31,0.152,0.04,332.52,-0.29,-0.202,-0.014,-0.128,-0.336,0.116,1.368,273.3,-0.257,1.359,0.348,2.351,0.172,-0.063,0.062,1
"473","1966-04-20",4,-0.227,-0.27,-0.022,0.134,0.047,81.93,-0.153,-0.368,0.006,0.742,0.299,26.31,-0.711,-0.154,-0.09,-0.647,0.232,0.805,0.766,311.04,-0.947,0.059,-0.391,1.82,0.295,0.117,0.431,1
"474","1966-04-21",4,-0.542,-0.044,0.138,0.678,-0.614,75.68,-0.605,0.614,0.891,1.185,-1.045,43.62,-1.132,0.139,-0.243,-0.194,1.508,1.284,-0.175,37.16,-1.337,0.544,-0.648,0.365,0.487,0.383,0,-1
"475","1966-04-22",4,-0.713,0.408,0.481,0.911,0.091,76.27,-1.058,0.777,1.27,0.963,-1.045,57.54,-0.711,-0.222,-0.441,-0.825,1.344,0.59,0.134,55.34,-0.857,1.914,-0.468,1.012,0.518,0.367,6.243,1
"476","1966-04-23",4,-0.651,-0.157,0.069,-0.254,1.324,89.38,0.299,0.123,0.954,-0.291,0.195,96.94,0.131,-0.319,-0.548,-1.323,0.734,0.024,0.03,130.02,-0.017,1.224,-0.227,1.958,0.413,0.165,1.073,1
"477","1966-04-24",4,-0.376,-0.58,-0.274,-0.564,1.192,94.53,0.299,0.123,0.954,-0.291,0.195,94.7,0.131,-0.105,-0.319,-1.191,0.616,0.524,-0.81,331.94,-0.527,0.402,-0.219,1.081,0.157,0.1,1.769,1
"478","1966-04-25",4,-0.609,-0.015,0.184,0.134,0.047,83.43,-0.153,1.105,1.397,1.259,-0.735,52.71,-1.132,0.119,-0.365,-0.25,1.435,1.284,0.04,34.3,-1.427,0.231,-0.373,0.157,0.53,0.476,0,-1
"479","1966-04-26",4,-0.619,0.126,0.23,1.066,-0.261,71.83,-1.058,1.105,1.333,1.332,-0.89,49.8,-1.553,0.295,-0.243,0.019,1.767,1.279,-0.404,46.12,-1.397,0.609,-0.639,0.504,0.59,0.531,0,-1
"480","1966-04-27",4,-0.798,0.323,0.367,1.144,0.84,72.53,-1.058,1.268,1.523,1.111,-0.321,58.05,-1.132,-0.007,-0.457,-0.555,1.367,0.983,0.776,39.02,-0.977,-0.154,-0.107,0.296,0.548,0.432,14.819,1
"481","1966-04-28",4,-0.686,-0.128,0.069,0.445,0.972,78.44,-0.605,0.123,0.891,0.521,0.195,61.79,-0.29,-0.163,-0.426,-1.308,0.696,0.335,1.032,306.46,-0.587,-0.679,0.1,1.704,0.524,0.3,6.715,1
"482","1966-04-29",4,-0.458,-0.241,-0.068,0.989,1.28,67.75,-1.058,0.286,0.575,1.111,-0.321,35.79,-1.132,0.119,0.047,-0.87,0.795,0.922,0.679,176.33,-1.157,0.851,0.048,0.827,0.609,0.427,5.131,1
"483","1966-04-30",4,-0.453,0.069,0.207,0.523,1.676,78.22,-0.605,-0.45,0.259,0.521,1.125,35,-0.711,-0.222,-0.212,-0.367,-0.153,0.427,1.384,287.75,-0.647,2.358,0.4,1.473,0.468,0.284,15.901,1
"484","1966-11-01",11,0.278,-0.439,-0.228,0.6,-1.098,71.41,-0.605,-0.041,-1.131,-0.734,0.505,241.06,0.552,0.265,0.185,1.214,-1.14,-1.355,-0.77,241.82,1.033,0.591,0.52,-0.074,-0.439,-0.114,0,-1
"485","1966-11-02",11,0.374,-0.524,-0.228,-0.331,-0.746,90.09,0.299,0.204,-1.194,-1.029,1.074,233.14,0.973,0.012,0.093,0.894,-0.999,-1.002,-0.632,246.85,0.943,-0.372,-0.657,-1.598,-0.535,-0.203,0,-1
"486","1966-11-03",11,0.148,0.013,0.207,-0.176,-0.085,88.33,0.299,-0.123,-1.194,-0.439,0.609,255.06,0.552,-0.261,-0.029,0.523,-0.862,-0.135,0.074,266.02,0.283,-0.862,0.254,-1.413,-0.328,0.03,0,-1
"487","1966-11-04",11,0.166,0.351,0.459,0.523,0.179,80.37,-0.605,-0.287,-1.068,0.004,0.247,278.2,0.131,-0.144,0.353,0.37,-0.732,0.167,0.682,273.38,0.043,0.036,0.4,0.18,0.073,0.145,0,-1
"488","1966-11-05",11,0.362,0.041,0.207,0.756,-0.305,75.2,-0.605,0.041,-1.258,-0.144,0.609,270.89,0.131,0.45,0.704,0.268,-0.664,-0.155,-0.081,264.57,0.223,-0.514,0.306,0.457,0.179,0.253,0.032,1
"489","1966-11-06",11,0.193,-0.185,0.001,0.678,-1.23,74.48,-0.605,-0.614,-0.815,-0.365,0.454,253.73,0.131,0.558,0.429,0.482,-0.736,-0.752,0.319,249.69,0.673,-1.264,1.578,1.404,0.054,0.024,0,-1
"490","1966-11-07",11,0.31,-0.128,0.046,0.756,-1.362,73.36,-0.605,-1.105,-0.436,0.004,-0.942,296.85,0.131,0.762,0.658,0.406,-0.759,-0.385,-0.155,258.65,0.253,-1.022,1.259,-0.49,-0.004,0.192,0,-1
"491","1966-11-08",11,0.28,-0.439,-0.183,0.367,-1.935,76.56,-0.153,-0.778,-0.436,0.373,-0.735,332.08,-0.29,1.045,0.948,-0.128,-0.355,0.345,0.289,279.99,-0.407,-0.797,0.864,0.827,0.48,0.378,0,-1
"492","1966-11-09",11,0.176,-0.298,-0.045,0.057,-1.627,83.08,-0.153,-0.778,-0.31,0.373,-0.373,344.58,-0.29,0.908,0.857,-0.936,0.35,0.549,0.047,306.71,-0.617,-0.844,0.478,1.45,0.537,0.376,0,-1
"493","1966-11-10",11,0.042,-0.213,0.023,0.212,-1.01,81.59,-0.153,-1.105,-0.373,-0.217,-0.218,240.88,0.131,0.47,0.551,-0.133,-0.367,-0.216,0.632,261.72,0.043,0.101,0.409,1.266,0.277,0.253,0,-1
"494","1966-11-11",11,0.103,-0.58,-0.274,0.212,-0.922,77.38,-0.153,-0.368,-0.752,0.447,0.195,311.36,-0.711,0.674,0.673,-0.037,-0.424,0.33,0.857,279.51,-0.467,0.556,-0.047,0.434,0.453,0.397,0,-1
"495","1966-11-12",11,0.237,-0.947,-0.572,-0.021,-0.834,79.63,-0.153,-0.614,-0.436,0.521,0.299,336.23,-0.711,1.142,0.994,-0.886,0.502,0.779,-0.081,333.3,-0.797,0.236,-0.373,0.965,0.627,0.433,0,-1
"496","1966-11-13",11,0.123,-0.834,-0.48,0.134,-0.57,76.2,-0.153,-0.532,0.385,0.299,-0.063,56.22,-0.29,1.152,0.872,-1.201,0.944,0.57,-0.444,17.78,-0.527,0.201,-1.293,0.781,0.431,0.354,0,-1
"497","1966-11-14",11,0.827,-0.27,-0.022,-0.021,-1.23,84.52,-0.153,-0.778,-0.247,-0.66,0.299,179.13,0.552,0.83,1.162,1.377,-1.315,-1.237,0.228,245.49,1.123,0.632,0.503,0.619,-0.402,-0.339,0,-1
"498","1966-11-15",11,0.928,-0.213,0.023,0.134,-1.495,82.22,-0.153,-0.941,-0.563,-0.07,-0.425,277.43,0.131,0.879,1.223,0.599,-0.927,-0.078,0.107,267.5,-0.047,0.384,0.675,-0.836,-0.323,-0.094,0,-1
"499","1966-11-16",11,0.679,-0.524,-0.251,0.29,-1.142,75.88,-0.605,-0.696,0.385,0.078,-0.683,69.81,-0.29,1.161,1.315,-0.901,0.281,0.34,0.154,294.24,-0.197,-0.124,0.735,0.065,0.152,0.2,0,-1
"500","1966-11-17",11,0.766,-0.298,-0.045,0.29,-1.186,78.94,-0.153,-1.105,-0.057,0.078,-0.373,38.96,0.131,0.967,1.208,-0.067,-0.389,-0.426,-0.185,253.62,0.403,-0.484,1.268,1.473,-0.083,-0.172,0,-1
"501","1966-11-18",11,0.386,0.126,0.275,0.445,-1.539,80.15,-0.605,-1.187,-0.31,0.004,-0.787,320.98,0.131,0.665,0.78,-0.047,-0.435,-0.114,0.235,265.24,-0.017,-0.201,0.787,0.365,0.04,0.093,0,-1
"502","1966-11-19",11,0.036,0.323,0.436,0.445,-1.451,80.81,-0.153,-1.269,-0.247,-0.217,-0.528,193.81,0.131,0.178,0.169,0.172,-0.561,-0.487,0.148,254.21,0.523,0.473,1.217,1.127,-0.006,-0.082,0.108,1
"503","1966-11-20",11,0.695,0.521,0.619,0.134,-2.464,85.04,-0.153,0.204,-1.384,-0.586,-0.787,253.3,0.552,0.119,0.628,2.251,-2.054,-1.079,-0.78,253.63,1.033,0.379,1.474,0.734,-0.709,-0.592,0.234,1
"504","1966-11-21",11,1.287,0.831,0.871,-0.487,-1.407,91.1,0.299,-0.041,-1.131,-0.734,-0.58,241.32,0.552,-0.251,0.826,2.46,-2.195,-1.166,-1.657,253.07,1.123,0.857,0.056,-0.651,-1.047,-0.968,0,-1
"505","1966-11-22",11,0.949,0.775,0.825,-0.331,-0.438,90.45,0.299,-0.041,-1.258,0.004,-0.425,277.28,0.131,-0.231,0.78,1.148,-1.338,0.355,-0.535,276.12,-0.197,-0.951,0.1,-1.783,-0.75,-0.419,0,-1
"506","1966-11-23",11,0.578,-0.298,-0.068,0.29,-0.658,78.78,-0.153,-0.368,-0.815,0.447,-0.58,309.26,-0.29,0.46,0.704,0.533,-0.824,0.682,-0.363,286.09,-0.617,-0.431,0.194,-0.42,-0.246,-0.082,0.053,1
"507","1966-11-24",11,0.151,-0.495,-0.228,0.134,-1.715,80.7,-0.153,-0.614,-0.373,0.447,-0.115,331.42,-0.711,0.821,0.612,-0.413,-0.039,0.703,0,297.57,-0.587,1.052,1.045,0.758,0.393,0.278,0.822,1
"508","1966-11-25",11,0.597,-0.185,0.046,-0.098,-1.098,86.24,-0.153,-0.696,-0.31,-0.586,0.04,190.71,0.552,0.548,0.566,1.539,-1.338,-1.523,-0.108,240.63,1.363,0.78,1.354,1.058,-0.625,-0.669,7.839,1
"509","1966-11-26",11,1.254,0.041,0.23,0.29,-0.394,81.88,-0.153,-0.696,-0.689,-0.439,-0.58,242.94,0.552,0.46,1.101,1.072,-1.273,-0.339,-0.783,262.34,0.313,0.378,0.976,-0.42,-0.845,-0.681,3.578,1
"510","1966-11-27",11,1.016,-0.241,0.001,0.057,-0.658,83.37,-0.153,-0.696,-0.752,0.152,-0.011,293.15,0.131,0.733,1.192,0.533,-0.824,0.667,0.047,285.6,-0.467,0.136,0.787,-0.813,-0.545,-0.286,0,-1
"511","1966-11-28",11,0.325,-0.354,-0.114,0.057,-1.759,82.71,-0.153,-1.105,-0.436,-0.07,-0.942,280.1,0.131,0.519,0.551,-0.509,-0.066,0.366,-0.222,283.42,-0.077,0.402,1.001,0.457,-0.029,-0.067,0,-1
"512","1966-11-29",11,-0.185,0.013,0.207,0.29,-1.671,81.65,-0.605,-1.105,-0.247,-0.217,-0.063,173.78,0.131,-0.046,-0.304,0.706,-0.896,-0.834,0.82,249.48,0.853,0.615,1.38,1.104,-0.182,-0.343,0.306,1
"513","1966-11-30",11,0.982,0.718,0.779,-0.098,-0.922,88.08,-0.153,0.777,-1.005,-1.841,0.247,209.2,1.815,-0.27,0.429,3.065,-2.241,-2.488,-0.955,238.04,2.472,-0.797,1.087,0.296,-1.128,-1.308,0.273,1
"514","1966-12-01",12,2.149,0.747,0.802,0.057,-1.098,86.63,-0.153,-0.123,-0.815,-1.029,-0.321,221.76,0.973,0.051,1.742,1.997,-1.73,-1.508,-1.335,245.08,1.483,-0.473,1.148,0.042,-1.248,-1.336,0.123,1
"515","1966-12-02",12,1.98,0.69,0.756,-0.254,-1.495,89.23,0.299,-0.532,-0.689,-0.66,-0.58,229.83,0.552,0.109,1.895,1.153,-1.296,-0.609,-0.447,257.09,0.703,-0.177,1.001,-0.744,-1.048,-0.96,0,-1
"516","1966-12-03",12,1.162,0.436,0.527,0.29,-1.539,83.01,-0.153,-1.105,-0.31,0.078,-0.735,318.71,-0.29,0.051,1.238,0.396,-0.755,0.07,0.833,271.64,-0.047,0.254,0.89,0.042,-0.632,-0.54,0.121,1
"517","1966-12-04",12,0.7,0.493,0.55,0.911,-1.539,77.24,-1.058,-0.614,0.385,0.225,-0.683,61.22,-0.29,-0.007,0.918,-0.764,0.129,-0.196,0.474,260.88,0.133,0.278,0.967,0.411,-0.462,-0.333,0.009,1
"518","1966-12-05",12,0.96,0.634,0.665,0.756,-0.614,79.24,-0.605,-1.105,0.069,-0.07,-0.631,72.31,0.131,-0.056,1.223,0.121,-0.492,-0.599,0.111,249.94,0.733,1.489,1.423,1.035,-0.54,-0.508,1.234,1
"519","1966-12-06",12,1.21,0.493,0.573,0.523,-0.526,81.11,-0.605,-1.105,-0.183,0.152,-0.787,10.27,-0.29,0.109,1.513,0.792,-1.079,-0.048,0.296,268.07,-0.017,-0.017,1.38,0.527,-0.487,-0.494,0.014,1
"520","1966-12-07",12,0.551,0.493,0.573,0.445,-1.01,81.53,-0.605,-0.696,0.259,0.299,-0.683,46.6,-0.29,-0.27,0.994,-0.504,-0.054,0.003,1.109,269.18,-0.107,0.491,0.641,1.196,-0.116,-0.205,0.051,1
"521","1966-12-08",12,0.118,0.86,0.871,0.212,0.531,84.99,-0.153,-1.023,0.006,-0.439,-0.476,140.38,0.552,-1.04,0.124,0.157,-0.462,-0.778,0.578,245.28,0.823,-0.402,0.434,1.035,-0.384,-0.421,0.402,1
"522","1966-12-09",12,0.118,1.255,1.214,-0.875,0.135,93.97,0.752,-1.023,-0.499,-0.291,-0.218,241.61,0.131,-1.371,-0.319,0.914,-1.117,-0.589,0.121,256.56,0.643,-0.785,1.225,-0.282,-0.734,-0.608,0.196,1
